seed,split,task,episode,gap_kind,hidden_present,severity,aleatoric_noise,contact_shift,friction_shift,saturation_shift,sensor_dropout,latency,fixture_shift,oracle_success
0,nominal_noise,peg_insertion_contact_mode,22,latency_hysteresis,0,0.18544,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.85520
0,nominal_noise,peg_insertion_contact_mode,23,friction,1,0.09065,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.83707
0,nominal_noise,peg_insertion_contact_mode,24,actuator_saturation,0,0.13433,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.85520
0,nominal_noise,peg_insertion_contact_mode,25,contact_mode,0,0.11002,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.85520
0,nominal_noise,peg_insertion_contact_mode,26,sensor_dropout,1,0.18949,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.81730
0,nominal_noise,peg_insertion_contact_mode,27,contact_mode,0,0.17953,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.85520
0,nominal_noise,peg_insertion_contact_mode,28,latency_hysteresis,0,0.09720,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.85520
0,nominal_noise,peg_insertion_contact_mode,29,friction,0,0.10491,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.85520
0,nominal_noise,peg_insertion_contact_mode,30,latency_hysteresis,0,0.18267,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.85520
0,nominal_noise,peg_insertion_contact_mode,31,friction,0,0.09082,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.85520
0,nominal_noise,drawer_pull_stiction,0,sensor_dropout,0,0.20927,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,1,friction,1,0.12416,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80037
0,nominal_noise,drawer_pull_stiction,2,latency_hysteresis,0,0.26502,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,3,latent_fixture,1,0.20345,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78451
0,nominal_noise,drawer_pull_stiction,4,friction,0,0.00118,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,5,sensor_dropout,0,0.14239,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,6,sensor_dropout,0,0.16390,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,7,latency_hysteresis,0,0.16117,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,8,contact_mode,0,0.06146,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,9,sensor_dropout,0,0.24722,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,10,latent_fixture,0,0.19519,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,11,contact_mode,0,0.13122,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,12,actuator_saturation,0,0.09712,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,13,friction,0,0.18230,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,14,latent_fixture,0,0.17122,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,15,friction,0,0.19186,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,16,latency_hysteresis,1,0.15249,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.79470
0,nominal_noise,drawer_pull_stiction,17,latent_fixture,0,0.14111,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,18,friction,0,0.09245,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,19,sensor_dropout,1,0.15183,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.79483
0,nominal_noise,drawer_pull_stiction,20,actuator_saturation,1,0.09853,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80549
0,nominal_noise,drawer_pull_stiction,21,latent_fixture,0,0.13424,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,22,sensor_dropout,0,0.18041,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,23,contact_mode,0,0.10298,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,24,friction,1,0.12844,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.79951
0,nominal_noise,drawer_pull_stiction,25,latent_fixture,0,0.23218,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,26,latent_fixture,0,0.17566,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,27,sensor_dropout,1,0.12761,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.79968
0,nominal_noise,drawer_pull_stiction,28,sensor_dropout,0,0.18239,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,drawer_pull_stiction,29,contact_mode,1,0.21166,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78287
0,nominal_noise,drawer_pull_stiction,30,latency_hysteresis,1,0.10854,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80349
0,nominal_noise,drawer_pull_stiction,31,sensor_dropout,0,0.11401,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.82520
0,nominal_noise,block_push_patch_shift,0,sensor_dropout,0,0.16979,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,1,sensor_dropout,1,0.13153,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77889
0,nominal_noise,block_push_patch_shift,2,contact_mode,0,0.12720,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,3,latent_fixture,0,0.14470,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,4,sensor_dropout,0,0.11710,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,5,friction,0,0.19869,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,6,latency_hysteresis,0,0.17803,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,7,latency_hysteresis,0,0.13513,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,8,actuator_saturation,0,0.15368,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,9,contact_mode,1,0.17397,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77041
0,nominal_noise,block_push_patch_shift,10,latent_fixture,0,0.10900,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,11,latent_fixture,1,0.16262,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77268
0,nominal_noise,block_push_patch_shift,12,friction,0,0.10303,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,13,actuator_saturation,0,0.08062,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,14,latency_hysteresis,0,0.19076,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,15,friction,0,0.11230,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,16,contact_mode,0,0.17052,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,17,sensor_dropout,0,0.05729,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,18,actuator_saturation,0,0.21052,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,19,friction,0,0.10084,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,20,friction,0,0.18782,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,21,latent_fixture,0,0.08131,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,22,friction,0,0.21130,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,23,sensor_dropout,0,0.11035,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,24,friction,0,0.16723,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,25,latency_hysteresis,0,0.23120,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,26,sensor_dropout,0,0.23277,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,27,actuator_saturation,0,0.13510,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,28,sensor_dropout,0,0.10425,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,29,sensor_dropout,0,0.15065,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,30,friction,0,0.13418,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,block_push_patch_shift,31,contact_mode,0,0.13052,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.80520
0,nominal_noise,cable_routing_latent_snag,0,sensor_dropout,0,0.10700,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,1,actuator_saturation,0,0.13707,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,2,latency_hysteresis,0,0.16572,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,3,contact_mode,0,0.14324,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,4,friction,1,0.15324,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.73455
0,nominal_noise,cable_routing_latent_snag,5,latent_fixture,0,0.11699,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,6,friction,0,0.13658,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,7,contact_mode,0,0.14360,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,8,friction,0,0.23985,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,9,friction,0,0.09629,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,10,latent_fixture,0,0.16667,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,11,actuator_saturation,0,0.12599,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,12,actuator_saturation,0,0.22703,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,13,latency_hysteresis,0,0.15740,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,14,latency_hysteresis,0,0.15062,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,15,latent_fixture,1,0.14660,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.73588
0,nominal_noise,cable_routing_latent_snag,16,friction,0,0.13389,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,17,sensor_dropout,0,0.11239,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,18,actuator_saturation,1,0.10217,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.74477
0,nominal_noise,cable_routing_latent_snag,19,friction,0,0.15341,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,20,sensor_dropout,1,0.14157,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.73689
0,nominal_noise,cable_routing_latent_snag,21,latency_hysteresis,0,0.13459,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,22,friction,1,0.10984,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.74323
0,nominal_noise,cable_routing_latent_snag,23,contact_mode,0,0.19102,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,24,latency_hysteresis,0,0.17410,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,25,actuator_saturation,0,0.17190,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,26,sensor_dropout,0,0.12873,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,27,latent_fixture,0,0.21203,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,28,sensor_dropout,0,0.12865,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,29,sensor_dropout,0,0.15158,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,30,latency_hysteresis,0,0.13994,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.76520
0,nominal_noise,cable_routing_latent_snag,31,actuator_saturation,1,0.06751,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.75170
0,nominal_noise,suction_cup_seal_break,0,friction,0,0.09787,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,1,contact_mode,0,0.11609,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,2,friction,0,0.16126,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,3,contact_mode,0,0.24440,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,4,actuator_saturation,0,0.12942,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,5,actuator_saturation,0,0.21401,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,6,contact_mode,0,0.11639,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,7,friction,1,0.19918,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.74536
0,nominal_noise,suction_cup_seal_break,8,contact_mode,0,0.16986,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,9,friction,0,0.19941,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,10,latency_hysteresis,0,0.20648,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,11,latency_hysteresis,0,0.16124,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,12,contact_mode,0,0.14234,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,13,friction,1,0.20439,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.74432
0,nominal_noise,suction_cup_seal_break,14,sensor_dropout,0,0.12897,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,15,latency_hysteresis,0,0.03893,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,16,latency_hysteresis,0,0.06897,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,17,friction,0,0.13415,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,18,friction,1,0.16570,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.75206
0,nominal_noise,suction_cup_seal_break,19,contact_mode,0,0.12582,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,20,latent_fixture,0,0.18940,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,21,actuator_saturation,0,0.12850,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,22,sensor_dropout,0,0.08948,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,23,friction,1,0.14813,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.75557
0,nominal_noise,suction_cup_seal_break,24,sensor_dropout,0,0.14914,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,25,latency_hysteresis,0,0.16933,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,26,latent_fixture,0,0.10352,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,27,sensor_dropout,0,0.11416,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,28,contact_mode,0,0.22016,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,29,actuator_saturation,0,0.22317,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,30,contact_mode,0,0.19480,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.78520
0,nominal_noise,suction_cup_seal_break,31,sensor_dropout,1,0.15561,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.75408
0,nominal_noise,door_latch_backlash,0,latency_hysteresis,0,0.20333,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,1,sensor_dropout,0,0.19241,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,2,sensor_dropout,0,0.10217,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,3,sensor_dropout,1,0.16147,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.74291
0,nominal_noise,door_latch_backlash,4,latency_hysteresis,0,0.20621,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,5,latent_fixture,0,0.15746,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,6,friction,1,0.15365,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.74447
0,nominal_noise,door_latch_backlash,7,latent_fixture,0,0.21422,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,8,sensor_dropout,0,0.16734,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,9,actuator_saturation,1,0.14374,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.74645
0,nominal_noise,door_latch_backlash,10,contact_mode,0,0.19428,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,11,friction,0,0.12084,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,12,actuator_saturation,0,0.15843,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,13,latent_fixture,0,0.22244,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,14,latency_hysteresis,0,0.15588,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,15,friction,0,0.22786,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,16,friction,0,0.22960,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,17,friction,0,0.10729,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,18,friction,0,0.10046,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,19,contact_mode,0,0.12970,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,20,contact_mode,0,0.13544,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
0,nominal_noise,door_latch_backlash,21,sensor_dropout,0,0.15687,0.08000,0.03000,0.03000,0.02000,0.03000,0.02000,0.02000,0.77520
